from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
76,76,,,246104624610563+1862517+1,246104624610563+1864817+1,1,
76,76,,,246100624610063+1862518+1,246100624610063+1864818+1,1,
76,76,,,246103224610401+1862520+1,246103924610401+1864820+1,1,
76,76,,,246100424610051+1862645+1,246100424610051+1865253+1,1,
76,76,,,246104624610561+1862645+1,246104624610561+1865253+1,1,
76,76,,,246108924610912+1862645+1,246108924610912+1865253+1,1,
76,76,,,246108924610913+1862645+1,246108924610913+1865253+1,1,
76,76,,,246106124610634+1862655+1,246106124610634+1865267+1,1,
76,76,,,246106724610841+1862655+1,246106724610841+1865267+1,1,
76,76,,,246103924610412+1862658+1,246103224610402+1865269+1,1,
76,76,,,246100224610026+1872463+0,246100224610026+1873806+0,1,
76,76,,,246100724610074+1872465+0,246100724610074+1873808+0,1,
76,76,,,246100924610306+1872467+0,246100924610096+1873810+0,1,
76,76,,,246100924610306+1872467+0,246101624610166+1873812+0,1,
76,76,,,246106024610656+1872469+0,246105124611776+1873816+0,1,
76,76,,,246106024610656+1872487+0,246105124610866+1872855+0,1,
76,76,,,246109424611717+1872504+0,246109424611717+1873823+0,1,
76,76,,,246105124610586+1872507+0,246105124611776+1873828+0,1,
76,76,,,246110024611776+1872507+0,246105124611776+1873828+0,1,
76,76,,,246100924610096+1872524+0,246100924610096+1872902+0,1,
76,76,,,246106624610807+1872525+0,246106624610807+1872903+0,1,
76,76,,,246105124610586+1872528+0,246105124610586+1872906+0,1,
76,76,,,246107224610866+1872547+0,246105124611776+1873840+0,1,
76,76,,,246105924610597+1872549+0,246105924610597+1873841+0,1,
76,76,,,246105924610597+1872568+0,246105924610597+1872969+0,1,
76,76,,,246101024610527+1872583+0,246101724610177+1873849+0,1,
76,76,,,246110024611776+1872584+0,246105124611776+1873852+0,1,
76,76,,,246105924610597+1872586+0,246105924610597+1873853+0,1,
76,76,,,246100924610306+1872600+0,246100924610096+1873013+0,1,
76,76,,,246100924610306+1872600+0,246102324610306+1873013+0,1,
76,76,,,246106624610807+1872601+0,246106624610807+1873014+0,1,
76,76,,,246105124610586+1872602+0,246105124610586+1873017+0,1,
76,76,,,246105924610597+1872604+0,246105924610597+1873019+0,1,
76,76,,,246100924610306+1872618+0,246100924610096+1873858+0,1,
76,76,,,246101024610527+1872637+0,246101024610527+1873055+0,1,
76,76,,,246108824610931+1872638+0,246108824610931+1873056+0,1,
76,76,,,246100324610037+1872651+0,246100324610037+1873867+0,1,
76,76,,,246103524610424+1872656+0,246103524610424+1873872+0,1,
76,76,,,246108824610931+1872656+0,246108824610931+1873872+0,1,
76,76,,,246108724610877+1872658+0,246108724610877+1873874+0,1,
76,76,,,246100324610037+1872669+0,246100324610037+1873556+0,1,
76,76,,,246108824610931+1872674+0,246108824610931+1873561+0,1,
76,76,,,246103724610446+1872675+0,246103724610446+1873562+0,1,
76,76,,,246100724610074+1872688+0,246100724610074+1873877+0,1,
76,76,,,246101024610527+1872691+0,246101024610527+1873880+0,1,
76,76,,,246109424611717+1872691+0,246109424611717+1873880+0,1,
76,76,,,246103524610424+1872692+0,246103524610424+1873881+0,1,
76,76,,,246106024610651+1872692+0,246106024610651+1873881+0,1,
76,76,,,246105924610597+1872694+0,246105924610597+1873883+0,1,
76,76,,,246106624610807+1872710+0,246106624610807+1873162+0,1,
76,76,,,246105124610586+1872711+0,246105124610586+1873163+0,1,
76,76,,,246106024610651+1872711+0,246106024610651+1873163+0,1,
76,76,,,246106624610807+1872728+0,246106624610807+1873889+0,1,
76,76,,,246108724610877+1872731+0,246108724610877+1873893+0,1,
76,76,,,246100724610074+1872744+0,246100724610074+1873195+0,1,
76,76,,,246101024610527+1872747+0,246101024610527+1873198+0,1,
76,76,,,246109424611717+1872747+0,246109424611717+1873198+0,1,
76,76,,,246106024610651+1872748+0,246106024610651+1873199+0,1,
76,76,,,246103724610446+1872749+0,246103724610446+1873200+0,1,
76,76,,,246106024610656+1872766+0,246106024610656+1873217+0,1,
76,76,,,246103724610446+1872767+0,246103724610446+1873218+0,1,
76,76,,,246108924610912+1863080+0,246108924610912+1863807+1,1,
76,76,,,246108924610914+1863080+0,246108924610914+1863807+1,1,
76,76,,,246109524611751+1863080+0,246109524611751+1863807+1,1,
76,76,,,246100624610063+1863081+0,246100624610063+1863808+1,1,
76,76,,,246103224610412+1863083+0,246103224610402+1863809+1,1,
76,76,,,246100424610051+1863093+1,246100424610051+1863820+1,1,
76,76,,,246101124610282+1863093+1,246101124610282+1863820+1,1,
76,76,,,246106124610633+1863093+1,246106124610633+1863820+1,1,
76,76,,,246106124610634+1863093+1,246106124610634+1863820+1,1,
76,76,,,246103224610402+1863095+1,246103224610342+1863823+1,1,
76,76,,,246103224610401+1863095+1,246103924610401+1863823+1,1,
76,76,,,246100424610051+1863105+1,246100424610051+1863832+1,1,
76,76,,,246109524611752+1863105+1,246109524611752+1863832+1,1,
76,76,,,246100624610063+1863106+1,246100624610063+1863833+1,1,
76,76,,,246100124610015+1863133+1,246100124610015+1863870+1,1,
76,76,,,246101124610284+1863134+1,246101124610284+1863871+1,1,
76,76,,,246108924610912+1863134+1,246108924610912+1863871+1,1,
76,76,,,246109524611751+1863134+1,246109524611751+1863871+1,1,
76,76,,,246109524611753+1863134+1,246109524611753+1863871+1,1,
76,76,,,246103924610412+1863136+1,246103924610412+1863873+1,1,
76,76,,,246100424610051+1863153+1,246100424610051+1863877+1,1,
76,76,,,246104624610563+1863153+1,246104624610563+1863877+1,1,
76,76,,,246106124610632+1863153+1,246106124610632+1863877+1,1,
76,76,,,246106724610841+1863153+1,246106724610841+1863877+1,1,
76,76,,,246108924610913+1863153+1,246108924610913+1863877+1,1,
76,76,,,246109524611754+1863153+1,246109524611754+1863877+1,1,
76,76,,,246101124610282+1863168+1,246101124610282+1863888+0,1,
76,76,,,246101124610283+1863168+1,246101124610283+1863888+0,1,
76,76,,,246109524611751+1863168+1,246109524611751+1863888+0,1,
76,76,,,246109524611754+1863168+1,246109524611754+1863888+0,1,
76,76,,,246101524611765+1863181+0,246101524610295+1863900+0,1,
76,76,,,246104624610561+1863182+0,246104624610561+1863898+0,1,
76,76,,,246106124610633+1863182+0,246106124610633+1863898+0,1,
76,76,,,246108924610913+1863210+0,246108924610913+1863920+0,1,
76,76,,,246103224610342+1863212+0,246103224610412+1863923+0,1,
76,76,,,246100424610052+1863248+0,246100424610052+1863935+0,1,
76,76,,,246109524611754+1863248+0,246109524611754+1863935+0,1,
76,76,,,246104624610563+1863290+0,246104624610563+1863947+0,1,
76,76,,,246106124610634+1863290+0,246106124610634+1863947+0,1,
76,76,,,246106724610842+1863290+0,246106724610842+1863947+0,1,
76,76,,,246100424610052+1863319+0,246100424610052+1864169+0,1,
76,76,,,246104624610561+1863319+0,246104624610561+1864169+0,1,
76,76,,,246108924610912+1863319+0,246108924610912+1864169+0,1,
76,76,,,246103224610341+1863321+0,246103224610401+1864171+0,1,
76,76,,,246104624610562+1863354+0,246104624610562+1864470+0,1,
76,76,,,246104624610563+1863354+0,246104624610563+1864470+0,1,
76,76,,,246106724610842+1863354+0,246106724610842+1864470+0,1,
76,76,,,246109524611751+1863354+0,246109524611751+1864470+0,1,
76,76,,,246104624610561+1863354+0,246104624610561+1864507+0,1,
76,76,,,246106724610841+1863354+0,246106724610841+1864507+0,1,
76,76,,,246100624610063+1863355+0,246100624610063+1864471+0,1,
76,76,,,246100624610063+1863355+0,246100624610063+1864508+0,1,
76,76,,,246101124610281+1863391+0,246101124610281+1864524+0,1,
76,76,,,246106724610842+1863391+0,246106724610842+1864524+0,1,
76,76,,,246106724610843+1863391+0,246106724610843+1864524+0,1,
76,76,,,246103224610343+1863393+0,246103424610343+1864527+0,1,
76,76,,,246101124610283+1863414+1,246101124610283+1864565+1,1,
76,76,,,246104624610564+1863414+1,246104624610564+1864565+1,1,
76,76,,,246104124610413+1863418+1,246103924610413+1864567+1,1,
76,76,,,246108924610913+1863576+1,246108924610913+1865364+1,1,
76,76,,,246109524611751+1863576+1,246109524611751+1865364+1,1,
76,76,,,246100124610015+1863687+1,246100124610015+1865507+1,1,
76,76,,,246101124610282+1863688+1,246101124610282+1865508+1,1,
76,76,,,246104624610562+1863688+1,246104624610562+1865508+1,1,
76,76,,,246106124610632+1863688+1,246106124610632+1865508+1,1,
76,76,,,246106124610634+1863688+1,246106124610634+1865508+1,1,
76,76,,,246103224610411+1863690+1,246103924610411+1865511+1,1,
76,76,,,246103224610413+1863690+1,246103924610413+1865511+1,1,
76,76,,,246101124610281+1863706+1,246101124610281+1865524+0,1,
76,76,,,246101124610284+1863706+1,246101124610284+1865524+0,1,
76,76,,,246104624610563+1863706+1,246104624610563+1865524+0,1,
76,76,,,246108924610913+1863706+1,246108924610913+1865524+0,1,
76,76,,,246109524611754+1863706+1,246109524611754+1865524+0,1,
76,76,,,246104124610413+1863709+1,246103924610413+1865526+0,1,
76,76,,,246109524611751+1863714+0,246109524611751+1865559+0,1,
76,76,,,246100124610015+1863725+0,246100124610015+1865599+0,1,
76,76,,,246100424610051+1863726+0,246100424610051+1865600+0,1,
76,76,,,246101124610283+1863726+0,246101124610283+1865600+0,1,
76,76,,,246104624610561+1863726+0,246104624610561+1865600+0,1,
76,76,,,246104624610563+1863726+0,246104624610563+1865600+0,1,
76,76,,,246106724610842+1863726+0,246106724610842+1865600+0,1,
76,76,,,246101524611765+1863737+0,246101524610295+1865622+0,1,
76,76,,,246100424610052+1863738+0,246100424610052+1865620+0,1,
76,76,,,246101124610284+1863738+0,246101124610284+1865620+0,1,
76,76,,,246104624610561+1863738+0,246104624610561+1865620+0,1,
76,76,,,246106724610843+1863738+0,246106724610843+1865620+0,1,
76,76,,,246106724610842+1863768+0,246106724610842+1865658+0,1,
76,76,,,246104124610413+1863771+0,246104124610413+1865661+0,1,
76,76,,,246103224610435+1863791+0,246103224610435+1865757+0,1,
76,76,,,246100524610052+1863792+0,246100524610052+1865758+0,1,
76,76,,,246106824610844+1863792+0,246106824610844+1865758+0,1,
76,76,,,246108824610931+1867954+0,246108824610931+1868402+0,1,
76,76,,,246100324610037+1867955+0,246100324610037+1868403+0,1,
76,76,,,246100124610015+1862343+1,246100124610015+1863843+1,1,
76,76,,,246101124610282+1862344+1,246101124610282+1863844+1,1,
76,76,,,246100624610063+1862345+1,246100624610063+1863845+1,1,
76,76,,,246103224610412+1862347+1,246103224610402+1863846+1,1,
76,76,,,246104624610563+1862354+1,246104624610563+1863857+1,1,
76,76,,,246106124610634+1862354+1,246106124610634+1863857+1,1,
76,76,,,246103224610341+1862356+1,246103224610401+1863859+1,1,
76,76,,,246104124610413+1862358+1,246104124610413+1863861+1,1,
76,76,,,246101124610283+1862496+0,246101124610283+1874044+0,1,
76,76,,,246106724610843+1862496+0,246106724610843+1874044+0,1,
76,76,,,246106724610844+1862496+0,246106724610844+1874044+0,1,
76,76,,,246101124610283+1862496+0,246101124610283+1864542+0,1,
76,76,,,246104624610562+1862496+0,246104624610562+1864542+0,1,
76,76,,,246106724610841+1862496+0,246106724610841+1864542+0,1,
76,76,,,246106724610843+1862496+0,246106724610843+1864542+0,1,
76,76,,,246105024611765+1862498+0,246101524611765+1874043+0,1,
76,76,,,246103224610342+1862499+0,246103224610432+1864541+0,1,
76,76,,,246103924610401+1862499+0,246103224610431+1864541+0,1,
76,76,,,246101524611765+1862510+0,246101524610295+1864556+1,1,
76,76,,,246101524611765+1862510+0,246103924610435+1864556+1,1,
76,76,,,246104624610564+1862511+0,246104624610564+1864557+1,1,
76,76,,,246106124610633+1862511+0,246106124610633+1864557+1,1,
76,76,,,246106724610841+1862511+0,246106724610841+1864557+1,1,
76,76,,,246106724610842+1862511+0,246106724610842+1864557+1,1,
76,76,,,246108924610912+1862511+0,246108924610912+1864557+1,1,
76,76,,,246109524611751+1862511+0,246109524611751+1864557+1,1,
76,76,,,246109524611753+1862511+0,246109524611753+1864557+1,1,
76,76,,,246101124610283+1862517+1,246101124610283+1864817+1,1,
76,76,,,246106124610633+1862517+1,246106124610633+1864817+1,1,
76,76,,,246108924610913+1862517+1,246108924610913+1864817+1,1,
76,76,,,246105024611765+1862519+1,246105024611765+1864819+1,1,
76,76,,,246103224610402+1862520+1,246103224610342+1864820+1,1,
76,76,,,246101124610282+1862645+1,246101124610282+1865253+1,1,
76,76,,,246101124610284+1862645+1,246101124610284+1865253+1,1,
76,76,,,246104624610563+1862645+1,246104624610563+1865253+1,1,
76,76,,,246104624610564+1862645+1,246104624610564+1865253+1,1,
76,76,,,246106124610634+1862645+1,246106124610634+1865253+1,1,
76,76,,,246106724610841+1862645+1,246106724610841+1865253+1,1,
76,76,,,246101124610283+1862655+1,246101124610283+1865267+1,1,
76,76,,,246104624610563+1862655+1,246104624610563+1865267+1,1,
76,76,,,246104624610564+1862655+1,246104624610564+1865267+1,1,
76,76,,,246106124610632+1862655+1,246106124610632+1865267+1,1,
76,76,,,246105024611765+1862657+1,246101524611765+1865266+1,1,
76,76,,,246101024610527+1872468+0,246102424610527+1873811+0,1,
76,76,,,246105124610586+1872469+0,246105124611776+1873816+0,1,
76,76,,,246108724610877+1872471+0,246108724610877+1873817+0,1,
76,76,,,246100924610306+1872485+0,246101624610166+1872853+0,1,
76,76,,,246101024610527+1872486+0,246102424610527+1872852+0,1,
76,76,,,246105924610597+1872530+0,246105924610597+1872908+0,1,
76,76,,,246106024610656+1872547+0,246105124611776+1873840+0,1,
76,76,,,246100224610026+1872559+0,246100224610026+1872959+0,1,
76,76,,,246109424611717+1872563+0,246109424611717+1872964+0,1,
76,76,,,246101624610166+1872564+0,246101624610166+1872965+0,1,
76,76,,,246106024610651+1872566+0,246106024610651+1872967+0,1,
76,76,,,246103724610446+1872585+0,246103724610446+1873851+0,1,
76,76,,,246100224610026+1872597+0,246100224610026+1873009+0,1,
76,76,,,246100224610026+1872614+0,246100224610026+1873854+0,1,
76,76,,,246100324610037+1872633+0,246100324610037+1873051+0,1,
76,76,,,246100924610306+1872636+0,246100924610306+1873054+0,1,
76,76,,,246107224610866+1872638+0,246107224610866+1873056+0,1,
76,76,,,246105924610597+1872640+0,246105924610597+1873058+0,1,
76,76,,,246100724610074+1872652+0,246100724610074+1873868+0,1,
76,76,,,246100924610306+1872654+0,246100924610306+1873870+0,1,
76,76,,,246109424611717+1872655+0,246109424611717+1873871+0,1,
76,76,,,246105124610586+1872674+0,246105124610586+1873561+0,1,
76,76,,,246108724610877+1872676+0,246108724610877+1873563+0,1,
76,76,,,246108824610936+1872692+0,246108824610936+1873881+0,1,
76,76,,,246108824610936+1872711+0,246108824610936+1873163+0,1,
76,76,,,246100924610306+1872727+0,246100924610306+1873888+0,1,
76,76,,,246106024610656+1872748+0,246106024610656+1873199+0,1,
76,76,,,246100224610026+1872760+0,246100224610026+1873211+0,1,
76,76,,,246100924610306+1872764+0,246100924610306+1873215+0,1,
76,76,,,246105924610597+1872768+0,246105924610597+1873219+0,1,
76,76,,,246108724610877+1872768+0,246108724610877+1873219+0,1,
76,76,,,246108824610936+1872773+0,246108824610936+1873224+0,1,
76,76,,,246103624610435+1863079+0,246103624610435+1863811+1,1,
76,76,,,246101124610282+1863080+0,246101124610282+1863807+1,1,
76,76,,,246106724610844+1863080+0,246106724610844+1863807+1,1,
76,76,,,246108924610913+1863080+0,246108924610913+1863807+1,1,
76,76,,,246101124610284+1863093+1,246101124610284+1863820+1,1,
76,76,,,246103424610343+1863096+1,246103224610343+1863823+1,1,
76,76,,,246100424610052+1863105+1,246100424610052+1863832+1,1,
76,76,,,246106724610843+1863105+1,246106724610843+1863832+1,1,
76,76,,,246101524610295+1863107+1,246101524610295+1863831+1,1,
76,76,,,246101124610282+1863134+1,246101124610282+1863871+1,1,
76,76,,,246104624610564+1863134+1,246104624610564+1863871+1,1,
76,76,,,246106724610841+1863134+1,246106724610841+1863871+1,1,
76,76,,,246109524611754+1863134+1,246109524611754+1863871+1,1,
76,76,,,246103924610411+1863136+1,246103924610411+1863873+1,1,
76,76,,,246106124610633+1863153+1,246106124610633+1863877+1,1,
76,76,,,246108924610914+1863153+1,246108924610914+1863877+1,1,
76,76,,,246103224610402+1863155+1,246103224610332+1863879+1,1,
76,76,,,246103224610401+1863155+1,246103924610411+1863879+1,1,
76,76,,,246104624610561+1863168+1,246104624610561+1863888+0,1,
76,76,,,246108924610912+1863168+1,246108924610912+1863888+0,1,
76,76,,,246103224610413+1863170+1,246103924610413+1863890+0,1,
76,76,,,246100124610015+1863181+0,246100124610015+1863897+0,1,
76,76,,,246101524611765+1863181+0,246103624610435+1863897+0,1,
76,76,,,246101524611765+1863181+0,246105024611765+1863900+0,1,
76,76,,,246101124610284+1863182+0,246101124610284+1863898+0,1,
76,76,,,246106724610842+1863182+0,246106724610842+1863898+0,1,
76,76,,,246106724610844+1863182+0,246106724610844+1863898+0,1,
76,76,,,246103924610412+1863184+0,246103224610402+1863901+0,1,
76,76,,,246103924610413+1863184+0,246104124610413+1863903+0,1,
76,76,,,246101524611765+1863209+0,246105024611765+1863922+0,1,
76,76,,,246101124610282+1863210+0,246101124610282+1863920+0,1,
76,76,,,246109524611752+1863210+0,246109524611752+1863920+0,1,
76,76,,,246101124610284+1863248+0,246101124610284+1863935+0,1,
76,76,,,246109524611751+1863248+0,246109524611751+1863935+0,1,
76,76,,,246100424610052+1863290+0,246100424610052+1863947+0,1,
76,76,,,246101124610284+1863290+0,246101124610284+1863947+0,1,
76,76,,,246109524611752+1863290+0,246109524611752+1863947+0,1,
76,76,,,246103224610402+1863292+0,246103224610332+1863949+0,1,
76,76,,,246104624610564+1863319+0,246104624610564+1864169+0,1,
76,76,,,246106724610844+1863319+0,246106724610844+1864169+0,1,
76,76,,,246108924610914+1863319+0,246108924610914+1864169+0,1,
76,76,,,246103224610343+1863321+0,246103424610343+1864172+0,1,
76,76,,,246100124610015+1863353+0,246100124610015+1864506+0,1,
76,76,,,246100424610051+1863354+0,246100424610051+1864470+0,1,
76,76,,,246100424610052+1863354+0,246100424610052+1864470+0,1,
76,76,,,246101124610282+1863354+0,246101124610282+1864470+0,1,
76,76,,,246104624610561+1863354+0,246104624610561+1864470+0,1,
76,76,,,246108924610913+1863354+0,246108924610913+1864470+0,1,
76,76,,,246108924610914+1863354+0,246108924610914+1864470+0,1,
76,76,,,246104624610564+1863354+0,246104624610564+1864507+0,1,
76,76,,,246106724610844+1863354+0,246106724610844+1864507+0,1,
76,76,,,246108924610912+1863354+0,246108924610912+1864507+0,1,
76,76,,,246108924610913+1863354+0,246108924610913+1864507+0,1,
76,76,,,246101524610295+1863356+0,246101524611765+1864506+0,1,
76,76,,,246103224610402+1863357+0,246103224610402+1864473+0,1,
76,76,,,246103424610413+1863358+0,246103424610343+1864510+0,1,
76,76,,,246100124610015+1863390+0,246100124610015+1864523+0,1,
76,76,,,246101524611765+1863390+0,246101524611765+1864523+0,1,
76,76,,,246100424610052+1863391+0,246100424610052+1864524+0,1,
76,76,,,246106724610841+1863391+0,246106724610841+1864524+0,1,
76,76,,,246109524611753+1863391+0,246109524611753+1864524+0,1,
76,76,,,246104124610413+1863394+0,246104124610413+1864528+0,1,
76,76,,,246101124610282+1863414+1,246101124610282+1864565+1,1,
76,76,,,246108924610912+1863414+1,246108924610912+1864565+1,1,
76,76,,,246108924610913+1863414+1,246108924610913+1864565+1,1,
76,76,,,246101124610284+1863576+1,246101124610284+1865364+1,1,
76,76,,,246106724610841+1863576+1,246106724610841+1865364+1,1,
76,76,,,246103224610341+1863578+1,246103224610361+1865363+1,1,
76,76,,,246101524611765+1863687+1,246101524610295+1865510+1,1,
76,76,,,246100424610052+1863688+1,246100424610052+1865508+1,1,
76,76,,,246104624610563+1863688+1,246104624610563+1865508+1,1,
76,76,,,246100124610015+1863706+1,246100124610015+1865523+0,1,
76,76,,,246105024611765+1863708+1,246101524611765+1865523+0,1,
76,76,,,246101124610282+1863714+0,246101124610282+1865559+0,1,
76,76,,,246108924610913+1863714+0,246108924610913+1865559+0,1,
76,76,,,246109524611752+1863714+0,246109524611752+1865559+0,1,
76,76,,,246103224610402+1863717+0,246103224610402+1865562+0,1,
76,76,,,246101124610281+1863726+0,246101124610281+1865600+0,1,
76,76,,,246104624610564+1863726+0,246104624610564+1865600+0,1,
76,76,,,246106124610633+1863726+0,246106124610633+1865600+0,1,
76,76,,,246109524611751+1863726+0,246109524611751+1865600+0,1,
76,76,,,246109524611753+1863726+0,246109524611753+1865600+0,1,
76,76,,,246101124610281+1863738+0,246101124610281+1865620+0,1,
76,76,,,246104624610564+1863738+0,246104624610564+1865620+0,1,
76,76,,,246108924610914+1863738+0,246108924610914+1865620+0,1,
76,76,,,246109524611751+1863738+0,246109524611751+1865620+0,1,
76,76,,,246100124610015+1863767+0,246100124610015+1865657+0,1,
76,76,,,246104624610563+1863768+0,246104624610563+1865658+0,1,
76,76,,,246104624610564+1863768+0,246104624610564+1865658+0,1,
76,76,,,246106124610634+1863768+0,246106124610634+1865658+0,1,
76,76,,,246108924610912+1863768+0,246108924610912+1865658+0,1,
76,76,,,246109524611753+1863768+0,246109524611753+1865658+0,1,
76,76,,,246103324610412+1863790+0,246103224610432+1865757+0,1,
76,76,,,246106124610612+1863791+0,246106124610612+1865757+0,1,
76,76,,,246101224610283+1863792+0,246101224610283+1865758+0,1,
76,76,,,246101224610284+1863792+0,246101224610284+1865758+0,1,
76,76,,,246106824610842+1863792+0,246106824610842+1865758+0,1,
76,76,,,246109024610914+1863792+0,246109024610914+1865758+0,1,
76,76,,,246105024611765+1863793+0,246105024611765+1865773+0,1,
76,76,,,246104724611754+1863795+0,246106224610634+1865775+0,1,
76,76,,,246104724611754+1863795+0,246109024610914+1865775+0,1,
76,76,,,246108824610936+1867946+0,246101624611776+1868385+0,1,
76,76,,,246101024610527+1867951+0,246101024610527+1868390+0,1,
76,76,,,246109424611717+1867959+0,246109424611717+1868407+0,1,
76,76,,,246106124610634+1862344+1,246106124610634+1863844+1,1,
76,76,,,246108924610912+1862344+1,246108924610912+1863844+1,1,
76,76,,,246100124610015+1862353+1,246100124610015+1863856+1,1,
76,76,,,246100424610052+1862354+1,246100424610052+1863857+1,1,
76,76,,,246106724610844+1862354+1,246106724610844+1863857+1,1,
76,76,,,246103624610435+1862495+0,246103224610435+1864541+0,1,
76,76,,,246106124610633+1862496+0,246106124610633+1874044+0,1,
76,76,,,246101124610281+1862496+0,246101124610281+1864542+0,1,
76,76,,,246104624610564+1862496+0,246104624610564+1864542+0,1,
76,76,,,246100124610015+1862510+0,246100124610015+1864556+1,1,
76,76,,,246106724610844+1862511+0,246106724610844+1864557+1,1,
76,76,,,246103224610402+1862513+0,246103924610432+1864556+1,1,
76,76,,,246103424610343+1862514+0,246103224610363+1864556+1,1,
76,76,,,246104624610562+1862517+1,246104624610562+1864817+1,1,
76,76,,,246106724610842+1862517+1,246106724610842+1864817+1,1,
76,76,,,246103424610343+1862521+1,246103224610343+1864820+1,1,
76,76,,,246101124610283+1862645+1,246101124610283+1865253+1,1,
76,76,,,246101124610281+1862655+1,246101124610281+1865267+1,1,
76,76,,,246101124610284+1862655+1,246101124610284+1865267+1,1,
76,76,,,246106724610843+1862655+1,246106724610843+1865267+1,1,
76,76,,,246106724610844+1862655+1,246106724610844+1865267+1,1,
76,76,,,246109524611753+1862655+1,246109524611753+1865267+1,1,
76,76,,,246103924610411+1862658+1,246103224610401+1865269+1,1,
76,76,,,246101024610527+1872486+0,246101024610107+1872852+0,1,
76,76,,,246102324610306+1872524+0,246102324610306+1872902+0,1,
76,76,,,246102424610527+1872525+0,246102424610527+1872903+0,1,
76,76,,,246108824610936+1872528+0,246108824610936+1872906+0,1,
76,76,,,246100324610037+1872541+0,246100324610037+1873831+0,1,
76,76,,,246102424610527+1872544+0,246102424610527+1873835+0,1,
76,76,,,246105124610586+1872547+0,246105124611776+1873840+0,1,
76,76,,,246108724610877+1872549+0,246108724610877+1873841+0,1,
76,76,,,246108824610931+1872566+0,246108824610931+1872967+0,1,
76,76,,,246106624610807+1872583+0,246106624610807+1873847+0,1,
76,76,,,246110024611776+1872602+0,246110024611776+1873017+0,1,
76,76,,,246100924610306+1872618+0,246101624610166+1873860+0,1,
76,76,,,246101024610527+1872619+0,246101024610107+1873859+0,1,
76,76,,,246100224610026+1872632+0,246100224610026+1873050+0,1,
76,76,,,246109424611717+1872637+0,246109424611717+1873055+0,1,
76,76,,,246108824610936+1872638+0,246108824610936+1873056+0,1,
76,76,,,246106024610656+1872656+0,246106024610656+1873872+0,1,
76,76,,,246107224610866+1872656+0,246107224610866+1873872+0,1,
76,76,,,246108824610936+1872656+0,246108824610936+1873872+0,1,
76,76,,,246100224610026+1872668+0,246100224610026+1873555+0,1,
76,76,,,246109424611717+1872673+0,246109424611717+1873560+0,1,
76,76,,,246107224610866+1872674+0,246107224610866+1873561+0,1,
76,76,,,246108824610936+1872674+0,246108824610936+1873561+0,1,
76,76,,,246106624610807+1872691+0,246106624610807+1873880+0,1,
76,76,,,246107224610866+1872692+0,246107224610866+1873881+0,1,
76,76,,,246100224610026+1872705+0,246100224610026+1873157+0,1,
76,76,,,246103524610424+1872748+0,246103524610424+1873199+0,1,
76,76,,,246108824610936+1872748+0,246108824610936+1873199+0,1,
76,76,,,246110024611776+1872748+0,246110024611776+1873199+0,1,
76,76,,,246103524610424+1872766+0,246103524610424+1873217+0,1,
76,76,,,246108824610931+1872773+0,246108824610931+1873224+0,1,
76,76,,,246100424610052+1863080+0,246100424610052+1863807+1,1,
76,76,,,246104624610562+1863080+0,246104624610562+1863807+1,1,
76,76,,,246104624610563+1863080+0,246104624610563+1863807+1,1,
76,76,,,246106124610634+1863080+0,246106124610634+1863807+1,1,
76,76,,,246103224610411+1863083+0,246103224610401+1863809+1,1,
76,76,,,246101124610283+1863093+1,246101124610283+1863820+1,1,
76,76,,,246104624610564+1863093+1,246104624610564+1863820+1,1,
76,76,,,246109524611751+1863093+1,246109524611751+1863820+1,1,
76,76,,,246109524611752+1863093+1,246109524611752+1863820+1,1,
76,76,,,246109524611753+1863093+1,246109524611753+1863820+1,1,
76,76,,,246109524611754+1863093+1,246109524611754+1863820+1,1,
76,76,,,246103224610402+1863095+1,246103924610402+1863823+1,1,
76,76,,,246100124610015+1863104+1,246100124610015+1863831+1,1,
76,76,,,246104624610561+1863105+1,246104624610561+1863832+1,1,
76,76,,,246104624610564+1863105+1,246104624610564+1863832+1,1,
76,76,,,246108924610913+1863105+1,246108924610913+1863832+1,1,
76,76,,,246109524611754+1863105+1,246109524611754+1863832+1,1,
76,76,,,246103224610341+1863108+1,246103224610331+1863834+1,1,
76,76,,,246103924610401+1863108+1,246103924610411+1863834+1,1,
76,76,,,246101124610283+1863134+1,246101124610283+1863871+1,1,
76,76,,,246104624610563+1863134+1,246104624610563+1863871+1,1,
76,76,,,246108924610914+1863134+1,246108924610914+1863871+1,1,
76,76,,,246109524611752+1863134+1,246109524611752+1863871+1,1,
76,76,,,246100624610063+1863135+1,246100624610063+1863872+1,1,
76,76,,,246103924610413+1863136+1,246103924610413+1863873+1,1,
76,76,,,246103624610435+1863138+1,246103624610435+1863875+1,1,
76,76,,,246104624610561+1863153+1,246104624610561+1863877+1,1,
76,76,,,246104624610564+1863153+1,246104624610564+1863877+1,1,
76,76,,,246106724610842+1863153+1,246106724610842+1863877+1,1,
76,76,,,246108924610912+1863153+1,246108924610912+1863877+1,1,
76,76,,,246100624610063+1863154+1,246100624610063+1863878+1,1,
76,76,,,246100124610015+1863167+1,246100124610015+1863887+0,1,
76,76,,,246101124610284+1863168+1,246101124610284+1863888+0,1,
76,76,,,246106724610843+1863168+1,246106724610843+1863888+0,1,
76,76,,,246108924610914+1863168+1,246108924610914+1863888+0,1,
